char	codepoint	unicode_name	gardiner	prefix	visual_cluster	main_key	main_shape	preferred_state_key	state_cluster	state_key	state_shape	input_code	classification_reason	rebalanced	cluster_distance	aspect	density	components	largest_hole_ratio	vertical_symmetry	horizontal_symmetry	source	status	algorithm
𓎞	U+1339E	EGYPTIAN HIEROGLYPH V029A	V029a	jx	2	y	分叉翼形	s	0	s	对称	jxys	jx:图形、抽象与未分类;视觉聚类C2→y;族内视觉组S0;组状态首选s;采用首选→s	false	0.524783	1.0521	0.1157	1	0.0600	0.8465	0.8238	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎟	U+1339F	EGYPTIAN HIEROGLYPH V030	V030	jx	11	w	波浪流线	h	0	h	横向	jxwh	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S0;组状态首选h;采用首选→h	false	0.318387	2.7297	0.1381	1	0.3452	0.9952	0.8170	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎠	U+133A0	EGYPTIAN HIEROGLYPH V030A	V030a	jx	11	w	波浪流线	h	0	h	横向	jxwh	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S0;组状态首选h;采用首选→h	false	0.278313	2.7297	0.1094	1	0.3722	0.9930	0.8416	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎡	U+133A1	EGYPTIAN HIEROGLYPH V031	V031	jx	11	w	波浪流线	h	0	h	横向	jxwh	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S0;组状态首选h;采用首选→h	false	0.288827	2.7297	0.1228	1	0.3497	0.8817	0.8320	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎢	U+133A2	EGYPTIAN HIEROGLYPH V031A	V031a	jx	11	w	波浪流线	h	0	h	横向	jxwh	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S0;组状态首选h;采用首选→h	false	0.284782	2.7297	0.1228	1	0.3497	0.8817	0.8320	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎣	U+133A3	EGYPTIAN HIEROGLYPH V032	V032	jx	1	l	线条	h	2	h	横向	jxlh	jx:图形、抽象与未分类;视觉聚类C1→l;族内视觉组S2;组状态首选h;采用首选→h	false	0.124681	3.0606	0.1659	1	0.0666	0.9754	0.7522	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎤	U+133A4	EGYPTIAN HIEROGLYPH V033	V033	jx	2	y	分叉翼形	s	0	s	对称	jxys	jx:图形、抽象与未分类;视觉聚类C2→y;族内视觉组S0;组状态首选s;采用首选→s	false	0.727445	0.8475	0.1169	1	0.1956	0.7905	0.7905	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎥	U+133A5	EGYPTIAN HIEROGLYPH V033A	V033a	jx	15	u	容器U形	s	0	o	外包	jxuo	jx:图形、抽象与未分类;视觉聚类C15→u;族内视觉组S0;组状态首选s;唯一键平衡→o	true	1.069318	0.8333	0.2245	1	0.1011	0.9906	0.9961	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎦	U+133A6	EGYPTIAN HIEROGLYPH V034	V034	jx	10	t	三角尖形	s	1	c	闭合	jxtc	jx:图形、抽象与未分类;视觉聚类C10→t;族内视觉组S1;组状态首选s;唯一键平衡→c	true	0.537489	0.8333	0.1118	1	0.1466	0.8264	0.8028	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎧	U+133A7	EGYPTIAN HIEROGLYPH V035	V035	jx	8	m	复合	s	0	s	对称	jxms	jx:图形、抽象与未分类;视觉聚类C8→m;族内视觉组S0;组状态首选s;采用首选→s	false	0.588495	0.8400	0.0978	1	0.2053	0.8679	0.8349	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎨	U+133A8	EGYPTIAN HIEROGLYPH V036	V036	jx	13	v	开口V形	s	0	s	对称	jxvs	jx:图形、抽象与未分类;视觉聚类C13→v;族内视觉组S0;组状态首选s;采用首选→s	false	0.474059	0.5729	0.1170	1	0.2375	0.8072	0.9038	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎩	U+133A9	EGYPTIAN HIEROGLYPH V037	V037	jx	22	s	方框	i	1	i	内含	jxsi	jx:图形、抽象与未分类;视觉聚类C22→s;族内视觉组S1;组状态首选i;采用首选→i	false	0.597687	1.1475	0.0937	1	0.3546	0.9457	0.8337	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎪	U+133AA	EGYPTIAN HIEROGLYPH V037A	V037a	jx	7	r	放射星芒	s	0	o	外包	jxro	jx:图形、抽象与未分类;视觉聚类C7→r;族内视觉组S0;组状态首选s;唯一键平衡→o	true	0.631877	1.5303	0.0773	1	0.1851	0.8971	0.8551	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎫	U+133AB	EGYPTIAN HIEROGLYPH V038	V038	jx	10	t	三角尖形	s	3	s	对称	jxts	jx:图形、抽象与未分类;视觉聚类C10→t;族内视觉组S3;组状态首选s;采用首选→s	false	0.211092	0.4583	0.1035	1	0.4013	0.9863	0.9673	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎬	U+133AC	EGYPTIAN HIEROGLYPH V039	V039	jx	12	k	绳结	s	0	s	对称	jxks	jx:图形、抽象与未分类;视觉聚类C12→k;族内视觉组S0;组状态首选s;采用首选→s	false	0.284459	0.5208	0.2281	1	0.0823	0.9738	0.7254	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎭	U+133AD	EGYPTIAN HIEROGLYPH V040	V040	jx	9	o	圆环	s	2	o	外包	jxoo	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S2;组状态首选s;唯一键平衡→o	true	1.567263	1.0811	0.1399	1	0.0000	0.8365	0.9892	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎮	U+133AE	EGYPTIAN HIEROGLYPH V040A	V040a	jx	11	w	波浪流线	p	3	p	成对	jxwp	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S3;组状态首选p;采用首选→p	false	0.686595	2.0000	0.1505	2	0.0000	0.8262	0.9898	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎯	U+133AF	EGYPTIAN HIEROGLYPH W001	W001	jx	10	t	三角尖形	s	0	o	外包	jxto	jx:图形、抽象与未分类;视觉聚类C10→t;族内视觉组S0;组状态首选s;唯一键平衡→o	true	0.315242	0.7292	0.1125	1	0.1798	0.9815	0.8125	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎰	U+133B0	EGYPTIAN HIEROGLYPH W002	W002	jx	10	t	三角尖形	s	0	o	外包	jxto	jx:图形、抽象与未分类;视觉聚类C10→t;族内视觉组S0;组状态首选s;唯一键平衡→o	true	0.274140	0.7292	0.0991	1	0.1896	0.9827	0.8304	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎱	U+133B1	EGYPTIAN HIEROGLYPH W003	W003	jx	19	a	角折	s	1	w	宽展	jxaw	jx:图形、抽象与未分类;视觉聚类C19→a;族内视觉组S1;组状态首选s;唯一键平衡→w	true	0.462116	2.2444	0.1479	1	0.1509	0.9837	0.8046	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎲	U+133B2	EGYPTIAN HIEROGLYPH W003A	W003a	jx	11	w	波浪流线	h	0	h	横向	jxwh	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S0;组状态首选h;采用首选→h	false	0.253678	2.7297	0.1335	1	0.1378	0.9845	0.8491	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎳	U+133B3	EGYPTIAN HIEROGLYPH W004	W004	jx	9	o	圆环	s	0	x	穿过交叠	jxox	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S0;组状态首选s;唯一键平衡→x	true	0.590367	1.0521	0.1622	1	0.1884	0.9926	0.8661	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎴	U+133B4	EGYPTIAN HIEROGLYPH W005	W005	jx	12	k	绳结	s	0	s	对称	jxks	jx:图形、抽象与未分类;视觉聚类C12→k;族内视觉组S0;组状态首选s;采用首选→s	false	0.553183	1.2625	0.1345	1	0.0729	0.9881	0.8017	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎵	U+133B5	EGYPTIAN HIEROGLYPH W006	W006	jx	22	s	方框	s	2	s	对称	jxss	jx:图形、抽象与未分类;视觉聚类C22→s;族内视觉组S2;组状态首选s;采用首选→s	false	0.700515	1.4286	0.1292	1	0.2974	0.9796	0.8332	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎶	U+133B6	EGYPTIAN HIEROGLYPH W007	W007	jx	13	v	开口V形	s	0	s	对称	jxvs	jx:图形、抽象与未分类;视觉聚类C13→v;族内视觉组S0;组状态首选s;采用首选→s	false	0.722342	1.3725	0.1067	1	0.3216	0.9950	0.8471	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎷	U+133B7	EGYPTIAN HIEROGLYPH W008	W008	jx	4	n	成列成排	h	0	h	横向	jxnh	jx:图形、抽象与未分类;视觉聚类C4→n;族内视觉组S0;组状态首选h;采用首选→h	false	0.168370	2.7297	0.1279	1	0.3559	0.9904	0.9047	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎸	U+133B8	EGYPTIAN HIEROGLYPH W009	W009	jx	20	e	椭圆	s	1	s	对称	jxes	jx:图形、抽象与未分类;视觉聚类C20→e;族内视觉组S1;组状态首选s;采用首选→s	false	0.573169	0.8333	0.1501	1	0.2590	0.7978	0.7835	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎹	U+133B9	EGYPTIAN HIEROGLYPH W009A	W009a	jx	20	e	椭圆	s	1	s	对称	jxes	jx:图形、抽象与未分类;视觉聚类C20→e;族内视觉组S1;组状态首选s;采用首选→s	false	0.629150	0.8333	0.1512	1	0.2590	0.8055	0.7802	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎺	U+133BA	EGYPTIAN HIEROGLYPH W010	W010	jx	0	x	交叉	s	3	s	对称	jxxs	jx:图形、抽象与未分类;视觉聚类C0→x;族内视觉组S3;组状态首选s;采用首选→s	false	1.068207	1.2791	0.1091	1	0.3552	0.9848	0.8300	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎻	U+133BB	EGYPTIAN HIEROGLYPH W010A	W010a	jx	0	x	交叉	s	0	o	外包	jxxo	jx:图形、抽象与未分类;视觉聚类C0→x;族内视觉组S0;组状态首选s;唯一键平衡→o	true	1.079586	1.1458	0.1083	1	0.2496	0.8500	0.8136	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎼	U+133BC	EGYPTIAN HIEROGLYPH W011	W011	jx	7	r	放射星芒	s	1	s	对称	jxrs	jx:图形、抽象与未分类;视觉聚类C7→r;族内视觉组S1;组状态首选s;采用首选→s	false	1.415610	1.1000	0.1491	2	0.3335	0.9738	0.8182	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎽	U+133BD	EGYPTIAN HIEROGLYPH W012	W012	jx	7	r	放射星芒	s	1	s	对称	jxrs	jx:图形、抽象与未分类;视觉聚类C7→r;族内视觉组S1;组状态首选s;采用首选→s	false	1.611656	1.0784	0.1939	1	0.2449	0.9936	0.7576	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎾	U+133BE	EGYPTIAN HIEROGLYPH W013	W013	jx	15	u	容器U形	s	2	s	对称	jxus	jx:图形、抽象与未分类;视觉聚类C15→u;族内视觉组S2;组状态首选s;采用首选→s	false	0.902638	1.0784	0.1020	1	0.3775	0.9786	0.8453	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓎿	U+133BF	EGYPTIAN HIEROGLYPH W014	W014	jx	18	p	螺旋回环	s	2	s	对称	jxps	jx:图形、抽象与未分类;视觉聚类C18→p;族内视觉组S2;组状态首选s;采用首选→s	false	0.314443	0.4062	0.1416	1	0.2647	0.9476	0.7714	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏀	U+133C0	EGYPTIAN HIEROGLYPH W014A	W014a	jx	15	u	容器U形	s	2	s	对称	jxus	jx:图形、抽象与未分类;视觉聚类C15→u;族内视觉组S2;组状态首选s;采用首选→s	false	0.789930	1.0521	0.1238	3	0.0550	0.8835	0.8164	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏁	U+133C1	EGYPTIAN HIEROGLYPH W015	W015	jx	7	r	放射星芒	s	0	o	外包	jxro	jx:图形、抽象与未分类;视觉聚类C7→r;族内视觉组S0;组状态首选s;唯一键平衡→o	true	0.621929	0.5729	0.1356	1	0.1633	0.7761	0.7689	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏂	U+133C2	EGYPTIAN HIEROGLYPH W016	W016	jx	12	k	绳结	s	1	o	外包	jxko	jx:图形、抽象与未分类;视觉聚类C12→k;族内视觉组S1;组状态首选s;唯一键平衡→o	true	0.392558	0.7292	0.1393	1	0.1119	0.7810	0.7774	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏃	U+133C3	EGYPTIAN HIEROGLYPH W017	W017	jx	7	r	放射星芒	s	0	o	外包	jxro	jx:图形、抽象与未分类;视觉聚类C7→r;族内视觉组S0;组状态首选s;唯一键平衡→o	true	0.705662	0.8854	0.1931	1	0.0891	0.9333	0.7417	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏄	U+133C4	EGYPTIAN HIEROGLYPH W017A	W017a	jx	9	o	圆环	s	0	x	穿过交叠	jxox	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S0;组状态首选s;唯一键平衡→x	true	1.233050	1.0521	0.1642	1	0.0234	0.9812	0.8907	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏅	U+133C5	EGYPTIAN HIEROGLYPH W018	W018	jx	9	o	圆环	s	1	c	闭合	jxoc	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S1;组状态首选s;唯一键平衡→c	true	0.937959	1.0521	0.2130	1	0.0450	0.9623	0.7168	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏆	U+133C6	EGYPTIAN HIEROGLYPH W018A	W018a	jx	9	o	圆环	s	1	c	闭合	jxoc	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S1;组状态首选s;唯一键平衡→c	true	1.476882	1.0521	0.1860	1	0.0197	0.9313	0.8822	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏇	U+133C7	EGYPTIAN HIEROGLYPH W019	W019	jx	16	d	点状	s	0	s	对称	jxds	jx:图形、抽象与未分类;视觉聚类C16→d;族内视觉组S0;组状态首选s;采用首选→s	false	0.203791	0.4896	0.1392	1	0.1547	0.9366	0.8005	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏈	U+133C8	EGYPTIAN HIEROGLYPH W020	W020	jx	10	t	三角尖形	s	1	c	闭合	jxtc	jx:图形、抽象与未分类;视觉聚类C10→t;族内视觉组S1;组状态首选s;唯一键平衡→c	true	0.331799	0.5729	0.1271	1	0.0555	0.9758	0.7701	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏉	U+133C9	EGYPTIAN HIEROGLYPH W021	W021	jx	7	r	放射星芒	s	1	s	对称	jxrs	jx:图形、抽象与未分类;视觉聚类C7→r;族内视觉组S1;组状态首选s;采用首选→s	false	1.532815	1.0784	0.2011	1	0.0321	0.8952	0.7554	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏊	U+133CA	EGYPTIAN HIEROGLYPH W022	W022	jx	20	e	椭圆	i	0	i	内含	jxei	jx:图形、抽象与未分类;视觉聚类C20→e;族内视觉组S0;组状态首选i;采用首选→i	false	0.744780	0.7843	0.1652	1	0.2029	0.9618	0.7755	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏋	U+133CB	EGYPTIAN HIEROGLYPH W023	W023	jx	15	u	容器U形	s	0	o	外包	jxuo	jx:图形、抽象与未分类;视觉聚类C15→u;族内视觉组S0;组状态首选s;唯一键平衡→o	true	0.799018	1.0784	0.1205	1	0.2724	0.9715	0.8660	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏌	U+133CC	EGYPTIAN HIEROGLYPH W024	W024	jx	9	o	圆环	s	2	o	外包	jxoo	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S2;组状态首选s;唯一键平衡→o	true	1.089677	1.0000	0.1344	1	0.3316	0.9840	0.8432	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏍	U+133CD	EGYPTIAN HIEROGLYPH W024A	W024a	jx	4	n	成列成排	h	1	s	对称	jxns	jx:图形、抽象与未分类;视觉聚类C4→n;族内视觉组S1;组状态首选h;唯一键平衡→s	true	0.154369	2.6000	0.1520	3	0.1228	0.9692	0.8129	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏎	U+133CE	EGYPTIAN HIEROGLYPH W025	W025	jx	23	h	枝杈	s	0	s	对称	jxhs	jx:图形、抽象与未分类;视觉聚类C23→h;族内视觉组S0;组状态首选s;采用首选→s	false	0.208643	0.5625	0.1537	1	0.0828	0.7558	0.7890	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏏	U+133CF	EGYPTIAN HIEROGLYPH X001	X001	jx	11	w	波浪流线	s	1	w	宽展	jxww	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S1;组状态首选s;唯一键平衡→w	true	0.532237	2.1600	0.1504	1	0.2096	0.9926	0.8059	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏐	U+133D0	EGYPTIAN HIEROGLYPH X002	X002	jx	20	e	椭圆	i	0	i	内含	jxei	jx:图形、抽象与未分类;视觉聚类C20→e;族内视觉组S0;组状态首选i;采用首选→i	false	0.522998	0.7966	0.1259	1	0.2178	0.9906	0.8038	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏑	U+133D1	EGYPTIAN HIEROGLYPH X003	X003	jx	20	e	椭圆	i	0	i	内含	jxei	jx:图形、抽象与未分类;视觉聚类C20→e;族内视觉组S0;组状态首选i;采用首选→i	false	0.490701	0.7833	0.1067	1	0.3706	0.9872	0.8362	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏒	U+133D2	EGYPTIAN HIEROGLYPH X004	X004	jx	4	n	成列成排	h	1	s	对称	jxns	jx:图形、抽象与未分类;视觉聚类C4→n;族内视觉组S1;组状态首选h;唯一键平衡→s	true	0.182228	2.8857	0.1644	1	0.2110	0.9762	0.9440	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏓	U+133D3	EGYPTIAN HIEROGLYPH X004A	X004a	jx	4	n	成列成排	h	0	h	横向	jxnh	jx:图形、抽象与未分类;视觉聚类C4→n;族内视觉组S0;组状态首选h;采用首选→h	false	0.261519	2.7297	0.1876	1	0.2596	0.9952	0.9770	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏔	U+133D4	EGYPTIAN HIEROGLYPH X004B	X004b	jx	4	n	成列成排	h	1	s	对称	jxns	jx:图形、抽象与未分类;视觉聚类C4→n;族内视觉组S1;组状态首选h;唯一键平衡→s	true	0.174868	2.8857	0.1380	1	0.4733	0.9983	0.9593	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏕	U+133D5	EGYPTIAN HIEROGLYPH X005	X005	jx	11	w	波浪流线	s	1	w	宽展	jxww	jx:图形、抽象与未分类;视觉聚类C11→w;族内视觉组S1;组状态首选s;唯一键平衡→w	true	0.285426	2.7297	0.1161	1	0.2756	0.9133	0.7881	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏖	U+133D6	EGYPTIAN HIEROGLYPH X006	X006	jx	9	o	圆环	s	1	c	闭合	jxoc	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S1;组状态首选s;唯一键平衡→c	true	0.837315	1.1961	0.1318	1	0.3629	0.9698	0.9126	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏗	U+133D7	EGYPTIAN HIEROGLYPH X006A	X006a	jx	9	o	圆环	s	1	c	闭合	jxoc	jx:图形、抽象与未分类;视觉聚类C9→o;族内视觉组S1;组状态首选s;唯一键平衡→c	true	1.084141	1.0784	0.1661	1	0.3376	0.9344	0.9244	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
𓏘	U+133D8	EGYPTIAN HIEROGLYPH X007	X007	jx	8	m	复合	s	0	s	对称	jxms	jx:图形、抽象与未分类;视觉聚类C8→m;族内视觉组S0;组状态首选s;采用首选→s	false	0.936862	0.9216	0.1068	1	0.2403	0.8481	0.8798	30_项目/个人Unicode音型输入法/数据/𓆟Egyptian Hieroglyph字块.md	machine-initial-v3	visual-balanced-4prefix-v3
