char	codepoint	unicode_name	category	block	prefix	visual_cluster	main_key	main_shape	preferred_state_key	state_cluster	state_key	state_shape	input_code	classification_reason	rebalanced	cluster_distance	aspect	density	source	status	algorithm
𒁆	U+12046	CUNEIFORM SIGN BALAG	Lo	cuneiform	mv	24	c	曲弧	m	1	m	重复多部件	mvcm	cuneiform视觉聚类C24;状态组S1	false	0.452455	1.6180	0.2249	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁇	U+12047	CUNEIFORM SIGN BAR	Lo	cuneiform	mv	7	r	放射星芒	s	2	s	对称	mvrs	cuneiform视觉聚类C7;状态组S2	false	1.239346	1.1429	0.1218	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁈	U+12048	CUNEIFORM SIGN BARA2	Lo	cuneiform	mv	8	m	复合	s	0	s	对称	mvms	cuneiform视觉聚类C8;状态组S0	false	1.220810	1.2024	0.3300	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁉	U+12049	CUNEIFORM SIGN BI	Lo	cuneiform	mv	3	i	细柱	s	2	x	穿过交叠	mvix	cuneiform视觉聚类C3;状态组S2	true	0.169415	1.7059	0.1880	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁊	U+1204A	CUNEIFORM SIGN BI TIMES A	Lo	cuneiform	mv	3	i	细柱	s	2	x	穿过交叠	mvix	cuneiform视觉聚类C3;状态组S2	true	0.217648	1.7059	0.1826	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁋	U+1204B	CUNEIFORM SIGN BI TIMES GAR	Lo	cuneiform	mv	3	i	细柱	s	0	s	对称	mvis	cuneiform视觉聚类C3;状态组S0	false	0.191071	1.7059	0.1899	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁌	U+1204C	CUNEIFORM SIGN BI TIMES IGI GUNU	Lo	cuneiform	mv	3	i	细柱	s	0	s	对称	mvis	cuneiform视觉聚类C3;状态组S0	false	0.181461	1.7059	0.1924	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁍	U+1204D	CUNEIFORM SIGN BU	Lo	cuneiform	mv	4	n	成列成排	s	2	s	对称	mvns	cuneiform视觉聚类C4;状态组S2	false	0.271926	2.0938	0.1788	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁎	U+1204E	CUNEIFORM SIGN BU OVER BU AB	Lo	cuneiform	mv	20	e	椭圆	s	2	w	宽展	mvew	cuneiform视觉聚类C20;状态组S2	true	0.214178	2.2716	0.2099	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁏	U+1204F	CUNEIFORM SIGN BU OVER BU UN	Lo	cuneiform	mv	22	s	方框	s	1	q	倾斜	mvsq	cuneiform视觉聚类C22;状态组S1	true	0.571818	2.9259	0.2650	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁐	U+12050	CUNEIFORM SIGN BU CROSSING BU	Lo	cuneiform	mv	14	f	人物轮廓	s	2	x	穿过交叠	mvfx	cuneiform视觉聚类C14;状态组S2	true	1.244776	1.1183	0.2238	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁑	U+12051	CUNEIFORM SIGN BULUG	Lo	cuneiform	mv	4	n	成列成排	s	1	o	外包	mvno	cuneiform视觉聚类C4;状态组S1	true	0.377571	1.3647	0.1448	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁒	U+12052	CUNEIFORM SIGN BULUG OVER BULUG	Lo	cuneiform	mv	2	y	分叉翼形	s	0	s	对称	mvys	cuneiform视觉聚类C2;状态组S0	false	0.510874	0.7850	0.1831	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁓	U+12053	CUNEIFORM SIGN BUR	Lo	cuneiform	mv	2	y	分叉翼形	s	1	g	缺口开放	mvyg	cuneiform视觉聚类C2;状态组S1	true	0.970231	1.1795	0.2015	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁔	U+12054	CUNEIFORM SIGN BUR2	Lo	cuneiform	mv	4	m	复合	s	0	a	偏置不对称	mvma	用户锚点：𒁔=mvma	true	0.239866	1.8636	0.1849	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁕	U+12055	CUNEIFORM SIGN DA	Lo	cuneiform	mv	14	f	人物轮廓	s	1	g	缺口开放	mvfg	cuneiform视觉聚类C14;状态组S1	true	0.413407	1.4789	0.2570	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁖	U+12056	CUNEIFORM SIGN DAG	Lo	cuneiform	mv	15	u	容器U形	s	0	o	外包	mvuo	cuneiform视觉聚类C15;状态组S0	true	0.779340	1.3077	0.2764	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁗	U+12057	CUNEIFORM SIGN DAG KISIM5 TIMES A PLUS MASH	Lo	cuneiform	mv	23	h	枝杈	s	0	w	宽展	mvhw	cuneiform视觉聚类C23;状态组S0	true	0.015125	2.3452	0.2455	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁘	U+12058	CUNEIFORM SIGN DAG KISIM5 TIMES AMAR	Lo	cuneiform	mv	18	p	螺旋回环	s	2	s	对称	mvps	cuneiform视觉聚类C18;状态组S2	false	0.253780	2.3452	0.2317	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁙	U+12059	CUNEIFORM SIGN DAG KISIM5 TIMES BALAG	Lo	cuneiform	mv	13	v	开口V形	s	1	s	对称	mvvs	cuneiform视觉聚类C13;状态组S1	false	0.047768	2.3452	0.2504	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁚	U+1205A	CUNEIFORM SIGN DAG KISIM5 TIMES BI	Lo	cuneiform	mv	18	p	螺旋回环	s	2	s	对称	mvps	cuneiform视觉聚类C18;状态组S2	false	0.251598	2.3452	0.2323	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁛	U+1205B	CUNEIFORM SIGN DAG KISIM5 TIMES GA	Lo	cuneiform	mv	23	h	枝杈	s	2	h	横向	mvhh	cuneiform视觉聚类C23;状态组S2	true	0.014031	2.3452	0.2490	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁜	U+1205C	CUNEIFORM SIGN DAG KISIM5 TIMES GA PLUS MASH	Lo	cuneiform	mv	23	h	枝杈	s	2	h	横向	mvhh	cuneiform视觉聚类C23;状态组S2	true	0.025468	2.3810	0.2552	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁝	U+1205D	CUNEIFORM SIGN DAG KISIM5 TIMES GI	Lo	cuneiform	mv	23	h	枝杈	s	2	h	横向	mvhh	cuneiform视觉聚类C23;状态组S2	true	0.013625	2.3810	0.2393	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁞	U+1205E	CUNEIFORM SIGN DAG KISIM5 TIMES GIR2	Lo	cuneiform	mv	23	h	枝杈	s	0	w	宽展	mvhw	cuneiform视觉聚类C23;状态组S0	true	0.017495	2.3452	0.2343	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁟	U+1205F	CUNEIFORM SIGN DAG KISIM5 TIMES GUD	Lo	cuneiform	mv	13	v	开口V形	s	1	s	对称	mvvs	cuneiform视觉聚类C13;状态组S1	false	0.052867	2.3452	0.2253	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁠	U+12060	CUNEIFORM SIGN DAG KISIM5 TIMES HA	Lo	cuneiform	mv	13	v	开口V形	s	1	s	对称	mvvs	cuneiform视觉聚类C13;状态组S1	false	0.058417	2.3452	0.2382	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁡	U+12061	CUNEIFORM SIGN DAG KISIM5 TIMES IR	Lo	cuneiform	mv	10	t	三角尖形	s	1	s	对称	mvts	cuneiform视觉聚类C10;状态组S1	false	0.454072	2.3452	0.2374	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁢	U+12062	CUNEIFORM SIGN DAG KISIM5 TIMES IR PLUS LU	Lo	cuneiform	mv	13	v	开口V形	s	1	s	对称	mvvs	cuneiform视觉聚类C13;状态组S1	false	0.061503	2.3452	0.2600	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁣	U+12063	CUNEIFORM SIGN DAG KISIM5 TIMES KAK	Lo	cuneiform	mv	25	q	其他	s	2	w	宽展	mvqw	cuneiform视觉聚类C25;状态组S2	true	0.335932	2.3452	0.2307	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁤	U+12064	CUNEIFORM SIGN DAG KISIM5 TIMES LA	Lo	cuneiform	mv	23	h	枝杈	s	0	w	宽展	mvhw	cuneiform视觉聚类C23;状态组S0	true	0.009773	2.3452	0.2440	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁥	U+12065	CUNEIFORM SIGN DAG KISIM5 TIMES LU	Lo	cuneiform	mv	18	p	螺旋回环	s	2	s	对称	mvps	cuneiform视觉聚类C18;状态组S2	false	0.270816	2.3452	0.2350	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁦	U+12066	CUNEIFORM SIGN DAG KISIM5 TIMES LU PLUS MASH2	Lo	cuneiform	mv	23	h	枝杈	s	1	s	对称	mvhs	cuneiform视觉聚类C23;状态组S1	false	0.014313	2.3452	0.2519	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁧	U+12067	CUNEIFORM SIGN DAG KISIM5 TIMES LUM	Lo	cuneiform	mv	23	h	枝杈	s	0	w	宽展	mvhw	cuneiform视觉聚类C23;状态组S0	true	0.011487	2.3452	0.2264	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁨	U+12068	CUNEIFORM SIGN DAG KISIM5 TIMES NE	Lo	cuneiform	mv	13	v	开口V形	s	1	s	对称	mvvs	cuneiform视觉聚类C13;状态组S1	false	0.046673	2.3452	0.2377	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁩	U+12069	CUNEIFORM SIGN DAG KISIM5 TIMES PAP PLUS PAP	Lo	cuneiform	mv	23	h	枝杈	s	2	h	横向	mvhh	cuneiform视觉聚类C23;状态组S2	true	0.018192	2.3452	0.2344	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁪	U+1206A	CUNEIFORM SIGN DAG KISIM5 TIMES SI	Lo	cuneiform	mv	18	p	螺旋回环	s	2	s	对称	mvps	cuneiform视觉聚类C18;状态组S2	false	0.256315	2.3452	0.2308	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁫	U+1206B	CUNEIFORM SIGN DAG KISIM5 TIMES TAK4	Lo	cuneiform	mv	13	v	开口V形	s	0	h	横向	mvvh	cuneiform视觉聚类C13;状态组S0	true	0.054345	2.3452	0.2453	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁬	U+1206C	CUNEIFORM SIGN DAG KISIM5 TIMES U2 PLUS GIR2	Lo	cuneiform	mv	23	h	枝杈	s	1	s	对称	mvhs	cuneiform视觉聚类C23;状态组S1	false	0.019312	2.3452	0.2615	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁭	U+1206D	CUNEIFORM SIGN DAG KISIM5 TIMES USH	Lo	cuneiform	mv	18	p	螺旋回环	s	2	s	对称	mvps	cuneiform视觉聚类C18;状态组S2	false	0.251401	2.3452	0.2363	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁮	U+1206E	CUNEIFORM SIGN DAM	Lo	cuneiform	mv	25	q	其他	s	2	w	宽展	mvqw	cuneiform视觉聚类C25;状态组S2	true	0.325803	1.5698	0.2110	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁯	U+1206F	CUNEIFORM SIGN DAR	Lo	cuneiform	mv	15	u	容器U形	s	0	o	外包	mvuo	cuneiform视觉聚类C15;状态组S0	true	0.871889	1.3158	0.3195	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁰	U+12070	CUNEIFORM SIGN DARA3	Lo	cuneiform	mv	13	v	开口V形	p	2	p	成对	mvvp	cuneiform视觉聚类C13;状态组S2	false	0.287991	1.5914	0.2266	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁱	U+12071	CUNEIFORM SIGN DARA4	Lo	cuneiform	mv	12	k	绳结	s	2	f	实心高填充	mvkf	cuneiform视觉聚类C12;状态组S2	true	1.279430	1.1548	0.3540	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁲	U+12072	CUNEIFORM SIGN DI	Lo	cuneiform	mv	2	y	分叉翼形	s	2	o	外包	mvyo	cuneiform视觉聚类C2;状态组S2	true	0.567854	1.1744	0.1627	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁳	U+12073	CUNEIFORM SIGN DIB	Lo	cuneiform	mv	12	k	绳结	s	2	f	实心高填充	mvkf	cuneiform视觉聚类C12;状态组S2	true	1.138927	1.2000	0.2746	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁴	U+12074	CUNEIFORM SIGN DIM	Lo	cuneiform	mv	4	n	成列成排	s	0	w	宽展	mvnw	cuneiform视觉聚类C4;状态组S0	true	0.207574	1.7722	0.1708	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁵	U+12075	CUNEIFORM SIGN DIM TIMES SHE	Lo	cuneiform	mv	4	n	成列成排	s	2	s	对称	mvns	cuneiform视觉聚类C4;状态组S2	false	0.197105	1.7722	0.1955	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁶	U+12076	CUNEIFORM SIGN DIM2	Lo	cuneiform	mv	24	c	曲弧	s	0	o	外包	mvco	cuneiform视觉聚类C24;状态组S0	true	0.403230	1.5352	0.2128	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁷	U+12077	CUNEIFORM SIGN DIN	Lo	cuneiform	mv	7	r	放射星芒	s	0	o	外包	mvro	cuneiform视觉聚类C7;状态组S0	true	0.826674	0.9800	0.1255	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁸	U+12078	CUNEIFORM SIGN DIN KASKAL U GUNU DISH	Lo	cuneiform	mv	20	e	椭圆	s	2	w	宽展	mvew	cuneiform视觉聚类C20;状态组S2	true	0.212482	2.3171	0.2428	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁹	U+12079	CUNEIFORM SIGN DISH	Lo	cuneiform	mv	2	y	分叉翼形	s	0	s	对称	mvys	cuneiform视觉聚类C2;状态组S0	false	0.594639	0.5429	0.1406	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁺	U+1207A	CUNEIFORM SIGN DU	Lo	cuneiform	mv	24	c	曲弧	s	2	s	对称	mvcs	cuneiform视觉聚类C24;状态组S2	false	0.302515	1.5714	0.1896	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁻	U+1207B	CUNEIFORM SIGN DU OVER DU	Lo	cuneiform	mv	7	r	放射星芒	s	0	o	外包	mvro	cuneiform视觉聚类C7;状态组S0	true	0.752243	0.8871	0.2114	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁼	U+1207C	CUNEIFORM SIGN DU GUNU	Lo	cuneiform	mv	24	c	曲弧	s	2	s	对称	mvcs	cuneiform视觉聚类C24;状态组S2	false	0.343460	1.5714	0.2318	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁽	U+1207D	CUNEIFORM SIGN DU SHESHIG	Lo	cuneiform	mv	24	c	曲弧	s	2	s	对称	mvcs	cuneiform视觉聚类C24;状态组S2	false	0.533575	1.2791	0.2108	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁾	U+1207E	CUNEIFORM SIGN DUB	Lo	cuneiform	mv	21	b	块面	s	1	f	实心高填充	mvbf	cuneiform视觉聚类C21;状态组S1	true	0.368394	1.6145	0.3187	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒁿	U+1207F	CUNEIFORM SIGN DUB TIMES ESH2	Lo	cuneiform	mv	21	b	块面	s	1	f	实心高填充	mvbf	cuneiform视觉聚类C21;状态组S1	true	0.391093	1.6145	0.3351	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒂀	U+12080	CUNEIFORM SIGN DUB2	Lo	cuneiform	mv	20	e	椭圆	s	0	s	对称	mves	cuneiform视觉聚类C20;状态组S0	false	0.236664	1.7938	0.2085	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
